"NEXUS","Customer Flying History","09/07/2018",
"     ","",
"Customer Name","Route","Departure","Departure","A/C","Rotation",
"","","Date","Time","","",
 
"NEXUS FLIGHT OPERATIONS SERVICES","5196","30/09/2017","20:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5202","30/09/2017","12:00","ADH","RUH-RUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5203","30/09/2017","12:00","ADH","DXB-RUH-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5209","11/11/2017","09:10","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5210","02/10/2017","04:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5211","02/10/2017","20:50","ADH","DHA-JED-NBO-CAI-STN-DHA",
"NEXUS FLIGHT OPERATIONS SERVICES","5213","07/10/2017","09:00","ADH","LGW-DXB-DMM-DXB-LHR",
"NEXUS FLIGHT OPERATIONS SERVICES","5214","02/10/2017","16:35","ADH","DMM-JED-NBO-CAI-STN-CAI-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5215","04/10/2017","04:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5217","03/10/2017","07:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5221","03/10/2017","12:30","ADH","DMM-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5226","05/10/2017","21:50","ADH","DHA-JED-KGL-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5250","18/10/2017","15:40","ADH","MHT-LGA-MHT",
"NEXUS FLIGHT OPERATIONS SERVICES","5254","12/10/2017","06:30","CR2","DMM-RAE-AJF-TUU-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5257","11/11/2017","09:15","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5258","15/10/2017","13:00","ERJ","DMM-DXB-RUH-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5261","18/10/2017","07:00","ERJ","JED-DXB-DHA",
"NEXUS FLIGHT OPERATIONS SERVICES","5262","10/10/2017","17:05","ADH","JED-DXB-MNL-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5263","09/12/2017","08:05","ADH","JED-DXB-MNL-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5267","11/10/2017","11:00","ADH","RUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5273","15/10/2017","05:00","ADH","WAW-FRA-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5294","16/10/2017","15:05","ADH","DMM-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5296","16/10/2017","14:00","ADH","JED-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5298","17/10/2017","06:05","ADH","DXB-RUH-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5299","16/10/2017","14:00","ADH","DMM-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5300","18/10/2017","07:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5310","01/12/2017","23:21","ADH","IND-ORD-IST-BAH",
"NEXUS FLIGHT OPERATIONS SERVICES","5314","22/10/2017","23:35","ADH","AUH-JFK-AUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5316","21/10/2017","03:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5318","19/10/2017","06:00","ADH","JED-CAI",
"NEXUS FLIGHT OPERATIONS SERVICES","5320","20/10/2017","08:00","ADH","JED-CAI-CAI",
"NEXUS FLIGHT OPERATIONS SERVICES","5327","25/10/2017","10:30","ADH","MNL-DXB-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5328","22/10/2017","05:00","ADH","RUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5346","01/11/2017","22:10","ADH","IAH-FRA-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5352","24/10/2017","11:00","ADH","JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5361","26/10/2017","04:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5367","27/10/2017","21:45","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5397","02/12/2017","00:30","ADH","DMM-DXB-LYP",
"NEXUS FLIGHT OPERATIONS SERVICES","5399","18/11/2017","16:00","ADH","JED-MNL-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5413","22/12/2017","20:15","ADH","JED-COK",
"NEXUS FLIGHT OPERATIONS SERVICES","5418","01/12/2017","17:10","ADH","JED-AMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5422","02/11/2017","05:00","ADH","RUH-JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5438","06/11/2017","06:25","ADH","DMM-RUH-JED-JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5456","07/11/2017","18:10","ADH","PHL-PHL-PHL",
"NEXUS FLIGHT OPERATIONS SERVICES","5458","07/11/2017","14:35","ADH","LHR-PHL",
"NEXUS FLIGHT OPERATIONS SERVICES","5472","10/11/2017","08:00","ADH","DXB-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5475","10/11/2017","12:05","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5478","13/11/2017","06:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5489","12/11/2017","09:00","ADH","JED-JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5498","16/11/2017","14:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5514","18/12/2017","22:40","ADH","DMM-AMS-VLD-AMS-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5525","19/11/2017","18:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5536","12/01/2018","10:00","CR2","JED-ATH-STN-NCE-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5546","22/11/2017","20:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5559","04/12/2017","14:00","ERJ","JED-AMD-HKG-XMN-PEK-CTU-MNL-MLE-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5566","12/12/2017","04:00","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5576","19/12/2017","10:30","ADH","DXB-KHI-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5577","26/11/2017","14:25","ADH","DOH-LHR",
"NEXUS FLIGHT OPERATIONS SERVICES","5578","02/12/2017","17:00","ADH","DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5579","26/11/2017","17:00","ADH","INN-VIE",
"NEXUS FLIGHT OPERATIONS SERVICES","5591","03/12/2017","15:35","ADH","DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5593","07/12/2017","23:45","ADH","JED-HYD-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5598","29/11/2017","03:00","ADH","DXB-JED-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5605","30/11/2017","03:25","ADH","SHA-SZX",
"NEXUS FLIGHT OPERATIONS SERVICES","5620","07/12/2017","22:40","ADH","DMM-AMS",
"NEXUS FLIGHT OPERATIONS SERVICES","5625","02/11/2017","06:20","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5628","01/12/2017","10:00","ADH","LTN-LTN",
"NEXUS FLIGHT OPERATIONS SERVICES","5629","02/12/2017","09:00","ADH","JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5632","04/12/2017","04:00","ADH","JED-RUH-DMM-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5633","03/12/2017","10:00","ADH","JED-JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5635","04/12/2017","05:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5636","21/12/2017","17:20","ADH","JED-JNB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5640","05/12/2017","09:00","ADH","DMM-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5643","21/12/2017","18:15","ADH","RUH-HYD-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5658","09/12/2017","18:10","ADH","JED-MNL",
"NEXUS FLIGHT OPERATIONS SERVICES","5668","27/12/2017","18:24","ADH","IAH-LAX-IAH",
"NEXUS FLIGHT OPERATIONS SERVICES","5672","10/12/2017","08:50","ADH","PEK-CTU-PEK",
"NEXUS FLIGHT OPERATIONS SERVICES","5677","11/12/2017","15:45","ADH","DXB-DMM-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5679","14/12/2017","15:40","ADH","MNL-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5680","11/12/2017","11:20","ADH","DMM-RUH-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5683","14/12/2017","05:00","ADH","DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5686","13/12/2017","02:40","ADH","JED-CDG-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5690","18/12/2017","20:15","ADH","JED-HYD-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5702","25/12/2017","17:20","ADH","JED-IAH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5707","16/12/2017","10:30","ADH","RUH-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5714","18/12/2017","03:10","ADH","DXB-JED-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5724","18/12/2017","01:55","ERJ","DMM-RUH-ULH-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5726","18/12/2017","11:00","ADH","DHA-BAH",
"NEXUS FLIGHT OPERATIONS SERVICES","5730","19/12/2017","05:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5734","25/01/2018","09:00","ADH","DMM-STN",
"NEXUS FLIGHT OPERATIONS SERVICES","5739","05/01/2018","22:05","ADH","LHR-JED-LHR",
"NEXUS FLIGHT OPERATIONS SERVICES","5740","11/01/2018","17:00","CR2","DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5742","25/01/2018","09:00","ADH","DMM-CAI-STN",
"NEXUS FLIGHT OPERATIONS SERVICES","5749","21/12/2017","18:15","ADH","RUH-HYD-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5750","21/12/2017","18:15","ADH","RUH-HYD-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5758","24/12/2017","07:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5760","04/01/2018","23:35","ADH","IAH-DTW-IAH",
"NEXUS FLIGHT OPERATIONS SERVICES","5773","22/12/2017","12:35","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5800","31/12/2017","12:00","ADH","CAI-CAI-CAI",
"NEXUS FLIGHT OPERATIONS SERVICES","5807","02/01/2018","05:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5853","08/01/2018","12:00","ADH","DXB-DMM-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5855","13/01/2018","12:40","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5866","09/01/2018","06:50","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5875","10/01/2018","13:25","ADH","RUH-JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5881","10/01/2018","16:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","5883","11/01/2018","14:30","ADH","DHA-BAH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5888","13/01/2018","08:45","ADH","STN-LHR-BAH-AUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5914","15/01/2018","19:35","ADH","KWI-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5915","17/01/2018","04:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5919","16/01/2018","09:00","ADH","STN-STN-STN",
"NEXUS FLIGHT OPERATIONS SERVICES","5936","17/01/2018","09:00","ADH","MED-MED-MED",
"NEXUS FLIGHT OPERATIONS SERVICES","5945","19/01/2018","06:00","ADH","JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","5947","24/04/2018","16:00","ADH","JED-MNL",
"NEXUS FLIGHT OPERATIONS SERVICES","5952","21/01/2018","20:40","ADH","JED-BOM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","5973","21/01/2018","14:50","ADH","JED-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","5997","31/01/2018","05:00","ADH","PEK-CTU",
"NEXUS FLIGHT OPERATIONS SERVICES","6024","28/01/2018","22:45","ADH","DMM-AMS",
"NEXUS FLIGHT OPERATIONS SERVICES","6025","29/01/2018","16:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6040","31/01/2018","01:25","ADH","DMM-MNL",
"NEXUS FLIGHT OPERATIONS SERVICES","6054","20/02/2018","16:20","ADH","DMM-MNL",
"NEXUS FLIGHT OPERATIONS SERVICES","6055","09/03/2018","16:25","ADH","DMM-MNL",
"NEXUS FLIGHT OPERATIONS SERVICES","6057","03/02/2018","20:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6074","05/02/2018","17:10","ADH","DXB-DMM-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","6075","06/02/2018","04:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6091","09/02/2018","00:20","ADH","JED-AMS-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6095","12/02/2018","04:00","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6128","13/02/2018","06:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6135","19/02/2018","12:40","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6147","17/02/2018","08:30","ADH","JED-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","6170","11/12/2017","17:25","ADH","DMM-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6171","26/02/2018","13:30","ADH","RUH-AUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6172","20/02/2018","05:00","ADH","DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6181","21/02/2018","04:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6222","27/02/2018","15:45","ADH","DXB-RUH-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","6223","01/03/2018","04:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6232","04/03/2018","14:50","ADH","JED-KGL-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6234","15/03/2018","19:30","ADH","JED-SIN-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6284","20/04/2018","16:20","ADH","DMM-MNL",
"NEXUS FLIGHT OPERATIONS SERVICES","6295","10/03/2018","13:05","ADH","RUH-KGL",
"NEXUS FLIGHT OPERATIONS SERVICES","6297","10/03/2018","11:30","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6314","14/03/2018","15:30","ERJ","JED-CAI-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6320","16/03/2018","22:05","ADH","LHR-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6329","13/03/2018","18:20","ADH","RUH-JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6344","14/04/2018","22:00","ADH","JED-PVG-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6350","27/05/2018","00:20","ADH","JED-GVA-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6374","18/03/2018","12:30","ERJ","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6385","19/03/2018","13:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6394","11/06/2018","08:00","ADH","RUH-STN",
"NEXUS FLIGHT OPERATIONS SERVICES","6410","23/03/2018","22:30","ADH","LBG-LBG-LBG",
"NEXUS FLIGHT OPERATIONS SERVICES","6413","23/03/2018","06:00","CR2","DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6414","23/03/2018","03:40","CR2","DMM-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","6415","23/03/2018","09:35","CR2","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6422","25/03/2018","05:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6424","25/03/2018","07:30","ADH","HYD-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6433","03/04/2018","12:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6436","27/03/2018","04:00","ADH","JED-DMM-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6438","29/04/2018","19:00","ADH","JED-JFK-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6439","15/04/2018","19:00","ADH","JED-PVG-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6455","02/04/2018","13:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6475","31/03/2018","12:00","ADH","DHA-DHA-DHA",
"NEXUS FLIGHT OPERATIONS SERVICES","6476","31/03/2018","14:40","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6496","01/04/2018","06:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6502","02/04/2018","04:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6515","07/04/2018","04:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6523","08/04/2018","17:15","ADH","JED-MNL-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6524","10/04/2018","03:00","ADH","JED-BAH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6525","16/04/2018","10:00","ADH","JED-CAI-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6528","14/04/2018","18:15","ADH","JED-BOM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6554","09/04/2018","06:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6563","12/05/2018","23:30","ADH","JED-FRA-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6577","16/04/2018","06:45","ADH","JED-CAI-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6583","12/04/2018","17:10","ERJ","JED-CAI-RUH-CAI",
"NEXUS FLIGHT OPERATIONS SERVICES","6588","13/04/2018","15:40","ERJ","CAI-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6592","07/05/2018","22:45","ADH","JED-DBV-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6606","16/04/2018","04:00","ADH","DMM-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6622","20/04/2018","08:00","ADH","PVG-CTU",
"NEXUS FLIGHT OPERATIONS SERVICES","6635","03/05/2018","15:25","ERJ","RUH-LTN",
"NEXUS FLIGHT OPERATIONS SERVICES","6639","18/04/2018","14:40","ADH","RUH-JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6640","12/05/2018","10:15","ADH","JED-CAI-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6665","22/04/2018","12:45","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6667","22/04/2018","18:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6670","22/04/2018","14:40","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6671","03/05/2018","13:10","ERJ","DMM-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6679","02/05/2018","19:40","ADH","DMM-CGK",
"NEXUS FLIGHT OPERATIONS SERVICES","6680","25/04/2018","13:30","ADH","RUH-JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6682","25/04/2018","14:40","ADH","JED-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","6683","13/05/2018","09:55","CR2","DMM-CAI-LTN",
"NEXUS FLIGHT OPERATIONS SERVICES","6697","26/04/2018","09:00","ADH","RUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6702","26/04/2018","06:00","ADH","RUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6705","28/04/2018","17:40","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6706","19/05/2018","09:05","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6707","29/04/2018","12:00","ADH","JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6718","29/04/2018","10:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6724","04/05/2018","11:30","ADH","LHR-JED-DMM-JED-LHR",
"NEXUS FLIGHT OPERATIONS SERVICES","6725","03/05/2018","20:15","ADH","DMM-MNL",
"NEXUS FLIGHT OPERATIONS SERVICES","6727","24/05/2018","23:40","ADH","JED-HYD-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6737","30/04/2018","18:30","ADH","TUU-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6740","07/05/2018","04:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6742","01/05/2018","20:30","ADH","JED-BOM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6743","12/06/2018","09:00","ADH","STN-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6753","05/05/2018","22:45","ADH","JED-GRZ-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6761","19/05/2018","07:45","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6782","06/05/2018","04:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6792","05/05/2018","05:00","ADH","JED-CAI-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6798","05/05/2018","09:00","ADH","CAI-CAI-CAI",
"NEXUS FLIGHT OPERATIONS SERVICES","6805","14/06/2018","10:00","ERJ","STN-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6807","01/06/2018","04:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6835","11/05/2018","04:40","ADH","SCQ-MAD-LHR-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6838","16/05/2018","08:45","ADH","CTU-SHA",
"NEXUS FLIGHT OPERATIONS SERVICES","6851","19/05/2018","15:55","CR2","JED-RUH-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6858","11/05/2018","16:30","CR2","DMM-JED-SSH-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6873","15/05/2018","10:00","CR2","JED-BAH-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6914","22/05/2018","04:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6915","21/05/2018","10:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6918","24/05/2018","14:30","CR2","JED-VCE-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6919","23/05/2018","12:10","ADH","RUH-DMM-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","6920","21/05/2018","20:00","ADH","DMM-BOM",
"NEXUS FLIGHT OPERATIONS SERVICES","6925","24/05/2018","20:45","CR2","VCE-VRN-VCE",
"NEXUS FLIGHT OPERATIONS SERVICES","6928","12/06/2018","20:25","ADH","JED-AMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6942","23/05/2018","18:30","ADH","JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6944","27/05/2018","12:45","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6963","27/05/2018","18:00","ADH","DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6969","08/06/2018","00:45","ADH","JED-BCN-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6975","30/05/2018","06:30","CR2","DMM-JED-AHB-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","6976","30/05/2018","10:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","6996","02/06/2018","16:00","CR2","DMM-JED-RUH-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","7001","07/06/2018","10:00","ADH","DMM-CCJ",
"NEXUS FLIGHT OPERATIONS SERVICES","7003","05/06/2018","07:15","ADH","SCQ-MAD-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7004","07/06/2018","10:00","ADH","DMM-CCJ",
"NEXUS FLIGHT OPERATIONS SERVICES","7032","15/06/2018","16:25","ADH","JED-HYD-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7040","25/06/2018","20:15","ADH","JED-HYD",
"NEXUS FLIGHT OPERATIONS SERVICES","7041","15/06/2018","07:05","ADH","DXB-CME-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","7043","13/06/2018","08:00","ADH","RUH-CAI-STN",
"NEXUS FLIGHT OPERATIONS SERVICES","7044","11/06/2018","06:00","ADH","JED-RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7058","14/06/2018","08:00","ADH","RUH-STN",
"NEXUS FLIGHT OPERATIONS SERVICES","7060","14/06/2018","10:00","ADH","RUH-CAI-STN",
"NEXUS FLIGHT OPERATIONS SERVICES","7062","12/06/2018","08:05","ADH","MAN-AUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","7067","02/07/2018","03:55","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7069","14/06/2018","09:00","ADH","STN-CAI-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","7082","14/06/2018","09:00","ADH","KWI-KWI-KWI",
"NEXUS FLIGHT OPERATIONS SERVICES","7084","01/07/2018","14:40","ADH","JED-DXB-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7117","15/06/2018","09:00","ADH","RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7118","15/06/2018","08:00","ADH","RUH-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7130","16/06/2018","12:00","ADH","JED-JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7146","19/06/2018","03:50","ERJ","DMM-JED-SSH-JED-DMM",
"NEXUS FLIGHT OPERATIONS SERVICES","7149","19/06/2018","05:30","ADH","JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7154","24/06/2018","19:00","ADH","LHR-JED-LHR",
"NEXUS FLIGHT OPERATIONS SERVICES","7180","21/06/2018","09:00","ADH","JED-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7196","21/06/2018","17:05","ADH","JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","7201","25/06/2018","06:00","ADH","RUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","7208","26/06/2018","06:30","ADH","RUH-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","7211","29/06/2018","02:00","ADH","DXB-MRU-DXB",
"NEXUS FLIGHT OPERATIONS SERVICES","7212","08/07/2018","08:00","ADH","JED-DMM-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7216","14/04/2018","15:30","ERJ","CAI-JED",
"NEXUS FLIGHT OPERATIONS SERVICES","7217","15/04/2018","14:30","ERJ","JED-RUH",
"NEXUS FLIGHT OPERATIONS SERVICES","7218","01/07/2018","12:00","ADH","JED-DMM-JED",
